Algorithms                , Algorithm_ID         , DPA_METHODS, FEE_METHODS, FES_METHODS, CLF_METHODS, END_METHODS       , END_TO_END_METHODS, DPA_METHODS_ID, FEE_METHODS_ID, FES_METHODS_ID, CLF_METHODS_ID, END_METHODS_ID, END_TO_END_METHODS_ID, train_score       , test_score        , trainacc_0        , testacc_0         , traintime_0         , testtime_0        , trainacc_1        , testacc_1         , traintime_1         , testtime_1        , trainacc_2        , testacc_2         , traintime_2         , testtime_2        , trainacc_3        , testacc_3         , traintime_3         , testtime_3        , trainacc_4        , testacc_4         , traintime_4         , testtime_4        , trainacc_5        , testacc_5         , traintime_5         , testtime_5        , mean_trainacc     , mean_testacc       , mean_traintime       , mean_testtime
TLDUMMY-CSP-MLP           , "[0, 1, 0, 11, 0, 0]", TLDUMMY    , CSP        ,            , MLP        ,                   ,                   ,              0,              1,              0,             11,              0,                     0, 0.7926666666666666, 0.5777777777777777, 0.796             , 0.5244444444444445,   0.8682257175445557, 0.1846605539321899, 0.8486666666666667, 0.7544444444444445,   0.7059395790100098, 0.1644534826278686, 0.926             , 0.6922222222222223,   0.5764086246490479, 0.16666100025177  , 0.8486666666666667, 0.5988888888888889,   0.7076939582824707, 0.1672131061553955, 0.8413333333333334, 0.6399999999999999,   0.5934329509735108, 0.1644311666488647, 0.7926666666666666, 0.5777777777777777,   0.8812079906463623, 0.1896155834197998, 0.8422222222222221, 0.6312962962962962 ,   0.7221514701843262 , 0.17283914883931475
TLDUMMY-CSP-ANOVA-K-SVM   , "[0, 1, 1, 1, 0, 0]" , TLDUMMY    , CSP        , ANOVA-K    , SVM        ,                   ,                   ,              0,              1,              1,              1,              0,                     0, 0.594             , 0.6066666666666667, 0.6753333333333333, 0.5311111111111111,   0.2465744972229004, 0.1926043272018432, 0.8053333333333332, 0.76              ,   0.2582556247711182, 0.1950472831726074, 0.8933333333333333, 0.6966666666666667,   0.2526915788650513, 0.185899806022644 , 0.792             , 0.6               ,   0.2443950653076171, 0.1829988241195678, 0.804             , 0.6333333333333333,   0.2549617528915405, 0.1735526323318481, 0.594             , 0.6066666666666667,   0.2631233215332031, 0.1910459995269775, 0.7606666666666667, 0.637962962962963  ,   0.25333364009857173, 0.1868581453959147
TLDUMMY-CSP-ANOVA-K-LDA   , "[0, 1, 1, 2, 0, 0]" , TLDUMMY    , CSP        , ANOVA-K    , LDA        ,                   ,                   ,              0,              1,              1,              2,              0,                     0, 0.5833333333333334, 0.6066666666666667, 0.6786666666666668, 0.5166666666666666,   0.240571117401123 , 0.1958608388900757, 0.796             , 0.7555555555555555,   0.2483827590942383, 0.1880902051925659, 0.8913333333333332, 0.7033333333333334,   0.2419912338256836, 0.1886726379394531, 0.7959999999999999, 0.6055555555555554,   0.224418044090271 , 0.1872604608535766, 0.808             , 0.6388888888888887,   0.2258724927902221, 0.1712922096252441, 0.5833333333333334, 0.6066666666666667,   0.2588049173355102, 0.2002209901809692, 0.7588888888888888, 0.6377777777777777 ,   0.2400067607561747 , 0.1885662237803141
TLDUMMY-CSP-ANOVA-K-LR    , "[0, 1, 1, 3, 0, 0]" , TLDUMMY    , CSP        , ANOVA-K    , LR         ,                   ,                   ,              0,              1,              1,              3,              0,                     0, 0.5839999999999999, 0.6022222222222222, 0.6786666666666668, 0.5333333333333332,   0.2488059759140014, 0.1860243320465087, 0.806             , 0.7655555555555555,   0.2400753259658813, 0.1813970804214477, 0.8926666666666666, 0.6977777777777778,   0.2485502481460571, 0.2011219263076782, 0.7846666666666666, 0.5933333333333334,   0.2360903739929199, 0.1778650999069214, 0.7906666666666666, 0.6277777777777778,   0.2575483798980713, 0.1706932306289673, 0.5839999999999999, 0.6022222222222222,   0.260345721244812 , 0.2032185316085815, 0.7561111111111111, 0.6366666666666666 ,   0.24856933752695712, 0.18672003348668412
TLDUMMY-CSP-ANOVA-K-KNN   , "[0, 1, 1, 4, 0, 0]" , TLDUMMY    , CSP        , ANOVA-K    , KNN        ,                   ,                   ,              0,              1,              1,              4,              0,                     0, 0.6766666666666666, 0.5411111111111111, 0.7093333333333334, 0.5211111111111111,   0.3288413763046264, 0.2518048048019409, 0.8246666666666668, 0.7300000000000001,   0.2362174272537231, 0.1797173500061035, 0.8859999999999999, 0.6366666666666667,   0.2444831132888794, 0.2074607133865356, 0.8160000000000001, 0.5855555555555554,   0.2222686767578125, 0.1832099437713623, 0.8186666666666668, 0.6377777777777778,   0.2373415470123291, 0.1931202411651611, 0.6766666666666666, 0.5411111111111111,   0.3921509027481079, 0.2783633708953857, 0.7885555555555556, 0.6087037037037039 ,   0.27688384056091303, 0.2156127373377482
TLDUMMY-CSP-ANOVA-K-DTC   , "[0, 1, 1, 5, 0, 0]" , TLDUMMY    , CSP        , ANOVA-K    , DTC        ,                   ,                   ,              0,              1,              1,              5,              0,                     0, 1.0               , 0.5111111111111111, 1.0               , 0.51              ,   0.3788945913314819, 0.2822616815567016, 1.0               , 0.6633333333333333,   0.2486855745315551, 0.1851435184478759, 1.0               , 0.6511111111111112,   0.2449912071228027, 0.1851553916931152, 1.0               , 0.5455555555555556,   0.2347427129745483, 0.1875023365020752, 1.0               , 0.6077777777777779,   0.2406614780426025, 0.1678549528121948, 1.0               , 0.5111111111111111,   0.3713244438171387, 0.2725788831710815, 1.0               , 0.5814814814814815 ,   0.28655000130335484, 0.21341612736384072
TLDUMMY-CSP-ANOVA-K-RFC   , "[0, 1, 1, 6, 0, 0]" , TLDUMMY    , CSP        , ANOVA-K    , RFC        ,                   ,                   ,              0,              1,              1,              6,              0,                     0, 1.0               , 0.5766666666666667, 1.0               , 0.5111111111111111,   0.6120075941085815, 0.2607911586761474, 1.0               , 0.7355555555555556,   0.3988607168197632, 0.1838586807250976, 1.0               , 0.6799999999999999,   0.4138313770294189, 0.1915154457092285, 1.0               , 0.6044444444444445,   0.4016361474990845, 0.1954196453094482, 1.0               , 0.638888888888889 ,   0.3751630067825317, 0.1896182775497436, 1.0               , 0.5766666666666667,   0.672263240814209 , 0.3270251989364624, 1.0               , 0.6244444444444445 ,   0.4789603471755981 , 0.2247047344843546
TLDUMMY-CSP-ANOVA-K-ETC   , "[0, 1, 1, 7, 0, 0]" , TLDUMMY    , CSP        , ANOVA-K    , ETC        ,                   ,                   ,              0,              1,              1,              7,              0,                     0, 1.0               , 0.5844444444444444, 1.0               , 0.5144444444444444,   0.483871579170227 , 0.2388237237930298, 1.0               , 0.7266666666666667,   0.3593539953231811, 0.1981260776519775, 1.0               , 0.6711111111111111,   0.3409414291381836, 0.1909427404403686, 1.0               , 0.6066666666666667,   0.3419208765029907, 0.2016853332519531, 1.0               , 0.6377777777777778,   0.3305350780487061, 0.184805417060852 , 1.0               , 0.5844444444444444,   0.538147759437561 , 0.2432473659515381, 1.0               , 0.6235185185185186 ,   0.3991284529368082 , 0.20960510969161986
TLDUMMY-CSP-ANOVA-K-ABC   , "[0, 1, 1, 8, 0, 0]" , TLDUMMY    , CSP        , ANOVA-K    , ABC        ,                   ,                   ,              0,              1,              1,              8,              0,                     0, 0.8139999999999998, 0.5899999999999999, 0.79              , 0.5044444444444445,   0.349700403213501 , 0.1976609706878662, 0.904             , 0.7288888888888889,   0.3416317462921142, 0.1908329248428344, 0.988             , 0.6511111111111112,   0.3358592510223389, 0.196836256980896 , 0.9346666666666668, 0.5866666666666666,   0.3172080755233765, 0.1936462879180908, 0.914             , 0.6277777777777779,   0.3242972612380981, 0.1890727758407592, 0.8139999999999998, 0.5899999999999999,   0.3641040325164795, 0.2079498529434204, 0.8907777777777778, 0.6148148148148148 ,   0.33880012830098466, 0.19599984486897784
TLDUMMY-CSP-ANOVA-K-GBC   , "[0, 1, 1, 9, 0, 0]" , TLDUMMY    , CSP        , ANOVA-K    , GBC        ,                   ,                   ,              0,              1,              1,              9,              0,                     0, 1.0               , 0.581111111111111 , 1.0               , 0.4933333333333333,   0.3953720808029174, 0.1795665025711059, 1.0               , 0.7144444444444444,   0.4079322099685669, 0.1895552158355712, 1.0               , 0.6855555555555556,   0.3949295759201049, 0.1984581708908081, 1.0               , 0.581111111111111 ,   0.3862855672836304, 0.1857324123382568, 1.0               , 0.6222222222222222,   0.3814556360244751, 0.1846982955932617, 1.0               , 0.581111111111111 ,   0.4746859073638916, 0.2063183307647705, 1.0               , 0.6129629629629629 ,   0.40677682956059774, 0.19072148799896235
TLDUMMY-CSP-ANOVA-K-GNB   , "[0, 1, 1, 10, 0, 0]", TLDUMMY    , CSP        , ANOVA-K    , GNB        ,                   ,                   ,              0,              1,              1,             10,              0,                     0, 0.5426666666666667, 0.5011111111111111, 0.6453333333333333, 0.53              ,   0.2488148689270019, 0.1970559120178222, 0.6279999999999999, 0.5644444444444444,   0.2376198530197143, 0.1912569522857666, 0.8073333333333335, 0.6200000000000001,   0.2425680160522461, 0.1979120969772339, 0.706             , 0.5788888888888889,   0.2325891733169555, 0.1916858196258545, 0.6319999999999999, 0.5733333333333334,   0.2312222242355346, 0.1733918190002441, 0.5426666666666667, 0.5011111111111111,   0.2610317707061768, 0.2156490325927734, 0.6602222222222223, 0.5612962962962963 ,   0.2423076510429382 , 0.1944919387499491
TLDUMMY-CSP-ANOVA-K-MLP   , "[0, 1, 1, 11, 0, 0]", TLDUMMY    , CSP        , ANOVA-K    , MLP        ,                   ,                   ,              0,              1,              1,             11,              0,                     0, 0.8066666666666666, 0.5844444444444443, 0.7939999999999999, 0.5344444444444445,   0.9950087785720824, 0.2155975103378296, 0.8586666666666668, 0.7488888888888889,   0.7419401407241821, 0.169022274017334 , 0.926             , 0.678888888888889 ,   0.6587109565734863, 0.1701647281646728, 0.8433333333333332, 0.591111111111111 ,   0.5837780237197876, 0.1441685438156127, 0.834             , 0.6422222222222221,   0.5945056676864624, 0.1764104604721069, 0.8066666666666666, 0.5844444444444443,   0.9776390314102172, 0.2074316024780273, 0.8437777777777778, 0.63               ,   0.7585970997810363 , 0.1804658532142639
TLDUMMY-CSP-ANOVA-P-SVM   , "[0, 1, 2, 1, 0, 0]" , TLDUMMY    , CSP        , ANOVA-P    , SVM        ,                   ,                   ,              0,              1,              2,              1,              0,                     0, 0.5700000000000001, 0.5877777777777777, 0.6426666666666667, 0.5166666666666666,   0.2864518165588379, 0.2153102874755859, 0.7839999999999999, 0.7655555555555555,   0.2426878452301025, 0.178970718383789 , 0.8913333333333334, 0.7266666666666667,   0.2309194803237915, 0.183847427368164 , 0.7286666666666667, 0.5888888888888888,   0.2306662559509277, 0.1849358558654785, 0.764             , 0.6222222222222222,   0.2426222562789917, 0.1880003452301025, 0.5700000000000001, 0.5877777777777777,   0.2845253229141235, 0.2189689397811889, 0.7301111111111113, 0.6346296296296297 ,   0.2529788295427958 , 0.19500559568405149
TLDUMMY-CSP-ANOVA-P-LDA   , "[0, 1, 2, 2, 0, 0]" , TLDUMMY    , CSP        , ANOVA-P    , LDA        ,                   ,                   ,              0,              1,              2,              2,              0,                     0, 0.572             , 0.6088888888888888, 0.6426666666666666, 0.5088888888888888,   0.2764429092407227, 0.2098116397857666, 0.7873333333333333, 0.7577777777777778,   0.2467942953109741, 0.1931655883789062, 0.8966666666666667, 0.7277777777777777,   0.2379256248474121, 0.1776331186294555, 0.7333333333333334, 0.591111111111111 ,   0.240602707862854 , 0.1947422504425048, 0.7659999999999999, 0.6155555555555556,   0.2275003910064697, 0.1731146097183227, 0.572             , 0.6088888888888888,   0.2860875368118286, 0.2187173843383789, 0.733             , 0.6350000000000001 ,   0.25255891084671017, 0.1945307652155558
TLDUMMY-CSP-ANOVA-P-LR    , "[0, 1, 2, 3, 0, 0]" , TLDUMMY    , CSP        , ANOVA-P    , LR         ,                   ,                   ,              0,              1,              2,              3,              0,                     0, 0.5653333333333334, 0.6055555555555555, 0.6466666666666667, 0.5199999999999999,   0.2731168508529663, 0.2145677804946899, 0.78              , 0.7655555555555555,   0.2423430681228637, 0.2005560398101806, 0.8913333333333334, 0.7233333333333334,   0.2381395816802978, 0.1893234968185425, 0.732             , 0.5888888888888888,   0.2208238363265991, 0.1890892505645752, 0.7613333333333332, 0.6088888888888889,   0.2300071477890014, 0.1772342205047607, 0.5653333333333334, 0.6055555555555555,   0.2799818992614746, 0.213833212852478 , 0.7294444444444443, 0.6353703703703703 ,   0.2474020640055338 , 0.19743400017420445
TLDUMMY-CSP-ANOVA-P-KNN   , "[0, 1, 2, 4, 0, 0]" , TLDUMMY    , CSP        , ANOVA-P    , KNN        ,                   ,                   ,              0,              1,              2,              4,              0,                     0, 0.7086666666666666, 0.55              , 0.706             , 0.5066666666666666,   0.2735843181610107, 0.2276307821273803, 0.8206666666666667, 0.7277777777777779,   0.24108407497406  , 0.196299147605896 , 0.908             , 0.7355555555555556,   0.2255675554275512, 0.2022542238235473, 0.7733333333333332, 0.5988888888888888,   0.2354957818984985, 0.193166184425354 , 0.8013333333333333, 0.65              ,   0.2272519826889038, 0.1975292205810546, 0.7086666666666666, 0.55              ,   0.2843921184539795, 0.2441047430038452, 0.7863333333333333, 0.6281481481481482 ,   0.24789597193400062, 0.21016405026117957
TLDUMMY-CSP-ANOVA-P-DTC   , "[0, 1, 2, 5, 0, 0]" , TLDUMMY    , CSP        , ANOVA-P    , DTC        ,                   ,                   ,              0,              1,              2,              5,              0,                     0, 1.0               , 0.5599999999999999, 1.0               , 0.4911111111111111,   0.2775706052780151, 0.200929570198059 , 1.0               , 0.6744444444444445,   0.2546294689178466, 0.178808307647705 , 1.0               , 0.65              ,   0.2433062076568603, 0.1749261140823364, 1.0               , 0.5533333333333333,   0.2331853866577148, 0.1720403432846069, 1.0               , 0.6511111111111111,   0.2221790790557861, 0.1843486070632934, 1.0               , 0.5599999999999999,   0.2953627347946167, 0.2017056703567505, 1.0               , 0.5966666666666667 ,   0.25437224706013994, 0.1854597687721252
TLDUMMY-CSP-ANOVA-P-RFC   , "[0, 1, 2, 6, 0, 0]" , TLDUMMY    , CSP        , ANOVA-P    , RFC        ,                   ,                   ,              0,              1,              2,              6,              0,                     0, 1.0               , 0.5611111111111111, 1.0               , 0.4955555555555556,   0.4796238899230957, 0.2100161075592041, 1.0               , 0.711111111111111 ,   0.407152795791626 , 0.1996166706085205, 1.0               , 0.7022222222222222,   0.3789351463317871, 0.1966524124145507, 1.0               , 0.5833333333333333,   0.3887438297271728, 0.1967764377593994, 1.0               , 0.6577777777777777,   0.357142424583435 , 0.1905305862426757, 1.0               , 0.5611111111111111,   0.4908282279968262, 0.2146260261535644, 1.0               , 0.6185185185185184 ,   0.41707105239232384, 0.2013697067896525
TLDUMMY-CSP-ANOVA-P-ETC   , "[0, 1, 2, 7, 0, 0]" , TLDUMMY    , CSP        , ANOVA-P    , ETC        ,                   ,                   ,              0,              1,              2,              7,              0,                     0, 1.0               , 0.5377777777777777, 1.0               , 0.4966666666666667,   0.424386715888977 , 0.2098780155181884, 1.0               , 0.7233333333333334,   0.3724530935287475, 0.185978078842163 , 1.0               , 0.7133333333333333,   0.3486351728439331, 0.1989999532699585, 1.0               , 0.5877777777777778,   0.3357217788696289, 0.1842992544174194, 1.0               , 0.6655555555555556,   0.323155951499939 , 0.1838582038879394, 1.0               , 0.5377777777777777,   0.3984748601913452, 0.2317720651626587, 1.0               , 0.6207407407407408 ,   0.3671379288037617 , 0.1991309285163879
TLDUMMY-CSP-ANOVA-P-ABC   , "[0, 1, 2, 8, 0, 0]" , TLDUMMY    , CSP        , ANOVA-P    , ABC        ,                   ,                   ,              0,              1,              2,              8,              0,                     0, 0.7233333333333333, 0.5788888888888888, 0.7153333333333334, 0.4988888888888889,   0.3583911180496216, 0.2001484870910644, 0.8493333333333334, 0.7355555555555556,   0.3312667369842529, 0.1910180330276489, 0.938             , 0.6733333333333332,   0.3213350057601928, 0.1938638925552368, 0.8373333333333333, 0.6011111111111112,   0.3057106971740723, 0.1970014095306396, 0.834             , 0.6455555555555555,   0.3038005590438842, 0.1945146560668945, 0.7233333333333333, 0.5788888888888888,   0.4000004053115845, 0.2402302265167236, 0.8162222222222222, 0.6222222222222221 ,   0.33675075372060137, 0.20279611746470128
TLDUMMY-CSP-ANOVA-P-GBC   , "[0, 1, 2, 9, 0, 0]" , TLDUMMY    , CSP        , ANOVA-P    , GBC        ,                   ,                   ,              0,              1,              2,              9,              0,                     0, 0.996             , 0.5488888888888889, 0.9953333333333336, 0.5033333333333333,   0.4075665950775146, 0.1999143123626709, 0.9986666666666666, 0.7077777777777777,   0.3711135149002075, 0.1908065319061279, 1.0               , 0.6855555555555556,   0.353738808631897 , 0.1714478969573974, 0.9986666666666666, 0.6011111111111112,   0.383897590637207 , 0.1805970668792724, 0.9973333333333334, 0.6444444444444444,   0.3383563995361328, 0.1762676000595092, 0.996             , 0.5488888888888889,   0.3935457468032837, 0.2230869531631469, 0.9976666666666668, 0.6151851851851852 ,   0.3747031092643738 , 0.19035339355468747
TLDUMMY-CSP-ANOVA-P-GNB   , "[0, 1, 2, 10, 0, 0]", TLDUMMY    , CSP        , ANOVA-P    , GNB        ,                   ,                   ,              0,              1,              2,             10,              0,                     0, 0.5466666666666666, 0.5544444444444443, 0.6406666666666666, 0.5044444444444445,   0.2575963497161865, 0.20801682472229  , 0.7413333333333334, 0.7077777777777777,   0.2458528041839599, 0.2011374473571777, 0.8773333333333333, 0.7188888888888888,   0.2474364280700683, 0.1937214374542236, 0.7166666666666666, 0.5755555555555555,   0.2358204364776611, 0.186667537689209 , 0.612             , 0.5622222222222222,   0.2279973983764648, 0.1801862955093383, 0.5466666666666666, 0.5544444444444443,   0.2629562139511108, 0.2040993213653564, 0.6891111111111111, 0.6038888888888888 ,   0.24627660512924188, 0.1956381440162658
TLDUMMY-CSP-ANOVA-P-MLP   , "[0, 1, 2, 11, 0, 0]", TLDUMMY    , CSP        , ANOVA-P    , MLP        ,                   ,                   ,              0,              1,              2,             11,              0,                     0, 0.5906666666666667, 0.5844444444444444, 0.6486666666666666, 0.5133333333333333,   0.3456698417663574, 0.1906322002410888, 0.784             , 0.7688888888888888,   0.3769269704818725, 0.1720518589019775, 0.902             , 0.7166666666666667,   0.4797249317169189, 0.1883917808532715, 0.7293333333333334, 0.5877777777777776,   0.3999309301376342, 0.1745669603347778, 0.7853333333333333, 0.6288888888888889,   0.4514674663543701, 0.1768311023712158, 0.5906666666666667, 0.5844444444444444,   0.4104052305221558, 0.1650425195693969, 0.7400000000000001, 0.6333333333333333 ,   0.4106875618298848 , 0.17791940371195472
TLDUMMY-CSP-MIC-K-SVM     , "[0, 1, 3, 1, 0, 0]" , TLDUMMY    , CSP        , MIC-K      , SVM        ,                   ,                   ,              0,              1,              3,              1,              0,                     0, 0.594             , 0.6066666666666667, 0.6753333333333333, 0.5311111111111111,   0.2659470081329346, 0.1832013845443725, 0.8053333333333332, 0.76              ,   0.3141181707382202, 0.1748075723648071, 0.8933333333333333, 0.6966666666666667,   0.2646624565124512, 0.1888373851776123, 0.792             , 0.6               ,   0.260693883895874 , 0.1896817445755005, 0.804             , 0.6333333333333333,   0.2586926937103271, 0.1817638635635376, 0.594             , 0.6066666666666667,   0.2938770532608032, 0.2235374927520751, 0.7606666666666667, 0.637962962962963  ,   0.2763318777084351 , 0.19030490716298418
